datetime,text
2021-07-22 14:26:00+00:00,@nsitharaman @Infosys @narendramodi @PMOIndia   This New Income Tax Website is Worlds Worst Website even an newly startup website is much better then this.  Not allowing to accept TAN approval reqt. Not uploading FORM 10IE. Total Time and waste of money.
2021-07-22 14:42:00+00:00,Ek to job nhi hai upr se yha b corruption aur @DainikBhaskar Esa news paper sach dikhaye to Incometax ke drshn hote he  #RPSCमें_इंटर्व्यू_बंद_करो #RPSC_RAS_SCAM #शिक्षामंत्री_इस्तीफा_दो
2021-07-22 14:54:00+00:00,"Hmm, the department with a nearly unlimited budget is not willing to use a part of that to protect their own crew….🙄🙄😞"
2021-07-22 15:10:00+00:00,Can their be a more shameless use of central agencies to target and muzzle a free press? India's democracy is u der attack. We are at war with enemies of democracy. #India's #freepress is facing an unprecedented #assault.  Why is income tax department giving editorial lines?
2021-07-22 15:13:00+00:00,"I am not quick in assessment.Polticians have different reasons for quick assessment but Mamta Didi is known as matured poltician .Let the search be completed, results will be out.False implications of Bhaskar group is not easy job for Income tax department."
2021-07-22 15:24:00+00:00,Absolutely...the uncouth n crass lot hz taken over the lot that had begun  losing character n encouraging corruption by involving all in it thru a chain pocketing development money...be it MNREGA or any other big budget policy for d weaker link..ending with sick govt concerns.
2021-07-22 15:25:00+00:00,"Whoever speaks the truth his tongue will be cut off If there was no democracy, in these circumstances, this decree would have been given Raid on #DainikBhaskar Group of IncomeTax Department Group locations in Bhopal,Ahmedabad Mumbai Indore,Jaipur office  #IStandWithDainikBhaskar"
2021-07-22 15:44:00+00:00,"How beautifully #DainikBhaskar playing victim card. Never expected a reputed newspaper to act like opposition and link #ITRaids as vendetta. Other than salaried people (because employer deduct tax in advance), no one pays correct income tax. Prove in law if you're tax compliant."
2021-07-22 16:11:00+00:00,"#Exclusive | The new income tax portal continues to face tech challenges, indicate sources. @TimsyJaipuria brings us more details https://nitter.net/CNBCTV18News/status/1418122787118469123/video/1 @narendramodi @nsitharaman @PMOIndia"
2021-07-22 17:22:00+00:00,Have you ever had experience of Income tax department or government agencies in last 7:years no bullshit
2021-07-22 17:34:00+00:00,#स्वतंत्र_भास्कर I strongly condemn the income tax department raids on @DainikBhaskar. This is an attempt to suppress the voice of independent media and Danik Bhaskar is being punished for brave and true coverage of miss management of COVID situation in India.  @SagarBhandarka6
2021-07-22 17:37:00+00:00,No tax upto a turnover of approx 80 Lakhs File ITR4 - under presumptive Income 👍 https://piped.video/4gectf9SkfA
2021-07-22 22:55:00+00:00,When you buy a bar of soap what percentage of your income is paid as tax - compared to someone whose income is 5000 per month?  The poor pay a higher rate of indirect taxes than the rich. An income tax paying citizen is largely subsidized by the poor who can barely eke a living.
2021-07-23 00:32:00+00:00,Good idea. They will and they should. But only If the center pays them back the huge gst arrears the center owes them and all the other states
2021-07-23 01:59:00+00:00,"Just because of not done revocation, many filings are pending and the limit of 90 days also better to exclude from the purview of GST. Few of my clients are there, because of this limit we can't able to file revocation   #gst_revocation_need_of_hour"
2021-07-23 02:42:00+00:00,GstAmnesty without revocation of cancelled GSTIN is a creative strategy to fool #GST holders as well as practitioners.   Kindly extend time limit for Revocation of cancelled GSTIN instead of 90DAYS.  @GST_Council @cbic_india @FinMinIndia #gst_revocation_need_of_hour
2021-07-23 03:36:00+00:00,"Exactly a year after launching the first budget-centric OnePlus Nord smartphone, the Chinese giant has unveiled its successor in India. It's called the OnePlus Nord 2 5G and carries the company's signature 'flagship killer' moniker.   Ownsnote India"
2021-07-23 05:39:00+00:00,Mandatory GST 🤣🤣🤣 Ceeded dudes emaipotharo
2021-07-23 07:54:00+00:00,My purchase today have added ₹1.24  as GST.. ( CGST - ₹0.62 & SGST -  ₹0.62 )..
2021-07-23 07:56:00+00:00,"Dear Sir, I hope you can reach out to you connections in the govt and make them see sense. I am still trying to understand why businesses have to pay income tax when everyone is under the gambit of GST and taxes already paid for any supply of services/ goods?"
2021-07-23 08:41:00+00:00,"Airtel is no more reliable now. People should be aware on revision of plans. Initially they start giving postpaid plans with 99 and now it's 299 revised but if you wait for 2-3 months it will be 349 & 399 , Gst also excluded @airtelindia @Airtel_Presence @shahnaveid @imrankehwah"
2021-07-23 10:01:00+00:00,"Brother, Delhi Government lead by @ArvindKejriwal is willing to have PETROL under GST"
2021-07-23 12:17:00+00:00,"They forgot that all business offices need to put up a board and GST details. If you question @thewire_in you are against democracy, RW and anti-liberal for sure."
2021-07-23 12:23:00+00:00,सुस्त और भ्रष्ट तंत्र के आगे सब प्रकार का रैंकिंग फीका है।All rankings fade before a sluggish and corrupt system. Make #gst user friendly remove baseless compliance from gst regime and implement simple format for #MSME >10cr Bcoz #easeofdoingbusiness became #ceaseofdoingbusiness
2021-07-23 12:45:00+00:00,When error number is being generated then what's the reason to raise ticket
2021-07-23 12:53:00+00:00,Dear sir but 7 days time is over.
2021-07-23 13:08:00+00:00,We demand : Revocation of cancelled GSTIN.  #gst_revocation_need_of_hour #gstamnesty @cbic_india @FinMinIndia @GST_Council @nsitharaman @PMOIndia
2021-07-23 13:14:00+00:00,"Applying for #GST registration and its process is becoming mess! How long tag and waiting for back doors. ""Pending for approval then regestion"" This is the system! Oh God help to remove blackness from the system. @OfficeOfLGJandK @nitishwarKumar @GST_Council @narendramodi"
2021-07-23 21:16:00+00:00,We Indians need GST for petrol & diesel. #GSTforPetrol #PetrolDieselPriceHike #ModiMadeDisaster #modifailedindia
2021-07-24 04:04:00+00:00,"Tomorrow in Parliament Library Swamy  asked for the Budget for the India's National Security Council Secretariat. He asked allocation for three years : 2014-15: Rs.44 cr;16-17: Rs.33 cr; & 17-18: Rs. 333 cr; Why this jump? Because a new Head was added: ""Cyber Security R&D"" ?? 1/2"
2021-07-24 04:12:00+00:00,Wish you all the best on #IncomeTaxDay to @IncomeTaxIndia   Over past decade Income tax dep has   Processed faster refund Reduce unnecessary notices Faceless assessment saved time Reduce unnecessary litigation  Hope reforms continue ..   @nsitharaman
2021-07-24 13:52:00+00:00,But the so called best network around the globe - @vodafone has failed to provide any signal over the past 3 days. Its high time you guys stop calling yourself the best and invest in improving infrastructure rather than spending on shitty ads.
2021-07-25 03:58:00+00:00,#Jumla Fools Do Not Know ABC of Indian Economy today
2021-07-25 04:20:00+00:00,Why taxpayers should pay d dues of  sugar factories owned by corrupt/loot politicians? Why not PIL by commonman in supreme Court? Maharashtra govt has no funds to pay medical staff/infrastructure; but spending on useless sugar factories to help corrupt politicians.
2021-07-25 04:21:00+00:00,#NationalisePvtBanks Instead of privatisation of nationalised banks  Nationalisation of private banks will be very useful and beneficial in the Indian Economy @RSSorg@RahulGandhi @INCUttarPradesh @TribalArmy @yuvahallabol @kanhaiyakumar@ppbajpai @ravishndtv@abhisa @ndtv@aajtak
2021-07-25 05:43:00+00:00,24th July 1991 historic day for Indian economy
2021-07-25 05:48:00+00:00,Use #NationalisePvtBanks in every tweets for sake of safeguards of Indian economy.
2021-07-25 05:57:00+00:00,Economic surveys are prepared by those policy makers who believed in theory 👉 Private Profit at Public Cost 👉 Implementation of Fine Based Economy 👉 Easier lending to Corporates but bulky compliance for Poor 👉 Stringent recovery from common but Haircut for Wilful defaulters
2021-07-25 06:26:00+00:00,"From 78.49 per cent in 2019, India has scored 90.32 per cent in the latest Global Survey on Digital and Sustainable Trade Facilitation by United Nations Economic and Social Commission for Asia Pacific (UNESCAP)."
2021-07-25 06:46:00+00:00,Public Sector Banks are the backbone of Indian Economy. Privatising PSBs means playing with people's money harming public interest. Disinvestment from PSBs is disinvestment from the Nation. Save privatizing India by safeguarding PSBs. #NationalisePvtBanks @SunilKu92687431
2021-07-25 08:12:00+00:00,Public sector Banks are backbone of Indian Economy..  #NationalisePvtBanks
2021-07-25 08:12:00+00:00,Why Samsung budget phones are little expensive with very less specs. And where other companies provide good specs in cheap price.??? #Bologuruji #TGFamily
2021-07-25 08:41:00+00:00,"DS @AmirudinShari  Verbal firmness doesn't end to reduction of corruption & power abuse.  Study & implement the experience of Ahok (the former Jkt Gov.) transforming Jkt's procurement  system, budget transparency & his unfinished effort on Jkt's flood mitigation measures."
2021-07-25 10:13:00+00:00,Thank you @narendramodi ji for the Medals by cutting the budget on sports and spending it on your own Publicity.  #Olympics #Tokyo2020
2021-07-25 11:42:00+00:00,Develop Sector I-12 We are the Allottees waiting for decades in every budget we ignored why because I invest in Capital Development Authority #ChairmainCDA #imrankhanPTI
2021-07-25 11:48:00+00:00,18. Always make budget
2021-07-25 12:14:00+00:00,"Best Gaming Phone Till Dt. 🔥 Budget Smartphone Under 26K It's a Machine, More than Gaming ⚡  Subscribe : YouTube / TECH IN EASY   Like And Share the Video 👍 For Full Video Check Out the Link below 👇 Link 🖇️https://piped.video/Yk3T7gRKbII"
2021-07-25 12:21:00+00:00,@AmazonHelp @Flipkart @myntra @TataCLiQCare  Guys can you help me purchase a metal-strapped self winding automatic watch within a budget of Rs. 25000. Brand should be well known.. thanks🙏
2021-07-25 12:24:00+00:00,"#NationalisePvtBanks nationalise banks are key factors of Indian economy,we demand mass conversion of Pvt.Banks to Nationalise Banks"
2021-07-25 12:59:00+00:00,इस लढाई मे हम सब आपके साथ हे @SunilKu92687431 @sanjaybpi #NationalisePvtBanks Public Sectors Banks are Vains of Indian Economy SAVE PSB SAVE NATION #BankBachaoDeshBachao @SoumyaDatta7 @BabuMadur @ramshankarsingh @Saurabh_Munger @nilesh_pawar15
2021-07-25 14:58:00+00:00,Delhi to install 5 high-mast Tricolours by 15 August under AAP govt's 'Deshbhakti budget' https://theprint.in/india/delhi-to-install-5-high-mast-tricolours-by-15-august-under-aap-govts-deshbhakti-budget/702889/ via @ThePrintIndia
2021-07-25 15:24:00+00:00,Malaysian Navy still stuck in the limbo of the LCS project. There is a hint for LMS Batch 2 but the budget stretch to cover the cost of LCS over run will hamper such growth.
2021-07-25 16:03:00+00:00,"Depending on ur budget, u can choose between brands like Firefox and montra being Indian brands. Bt if u can spend better u can go for brands like trek etc and again u need to select a bike according to ur preferences of riding."
2021-07-25 18:03:00+00:00,No srsly & if someone don't throw me a proper baby shower I won't have one because I don't suppose to throw my own and I don't want a low budget one either.I'll rather follow this COVID trend forever and do a drive through diaper and milk shower that's most important not clothes
2021-07-25 18:28:00+00:00,"Kick was amazingly styled, Beautifully shot and gracefully presented to it's viewers. The production value of this film still stands one of the best till date. When you have a Megastar like Salman, the budget is bound to be  Bigg and ROI even Bigger.  7YRS OF BLOCKBUSTER KICK"
2021-07-25 19:12:00+00:00,You cut the budget of Indian Olympics in 2021 by 200 crores but still want them to glorify you.
2021-07-25 23:14:00+00:00,"It is also important to have low cost budget lodges near the institute for bystanders to stay during the treatment. land mafia  would purchase lands & buildings around the hospital. Govt can provide aavas kendras there. Like Kerala , jehaadishave money power in Assam also"
2021-07-26 03:40:00+00:00,Laughable allocation in budget for sports tells all.
